year;season;jp_title;img;Japanese;Episodes;Starting;Ending;Producers;Studios;Source;Age Rating;Rating Score;Rating Score Num;Reviewers;Rating Score Rank;Popularity Rank;Members;Favorites
2021;fall;Build Divide: Code Black;https://cdn.myanimelist.net/images/anime/1014/117452.jpg;ビルディバイド -#000000(コードブラック)-;12;10 Oct 2021;26 Dec 2021;Aniplex;LIDENFILMS;Mixed media;PG-13 - Teens 13 or older;6.391;6.39;1588315883;"77252

2
 ";3024;59470;317
2021;fall;Kyoukai Senki;https://cdn.myanimelist.net/images/anime/1772/116668.jpg;境界戦機;13;5 Oct 2021;28 Dec 2021;Bandai Spirits;Sunrise Beyond;Original;PG-13 - Teens 13 or older;6.321;6.32;1122411224;"81362

2
 ";4000;34905;134
2021;fall;Kanashiki Debu Neko-chan;https://cdn.myanimelist.net/images/anime/1626/116549.jpg;かなしきデブ猫ちゃん;10;6 Dec 2021;17 Dec 2021;NHK, NHK Enterprises;Cyclone Graphics;Other;G - All Ages;6.321;6.32;211211;"81322

2
 ";10238;3262;40
2021;fall;Gyakuten Sekai no Denchi Shoujo;https://cdn.myanimelist.net/images/anime/1836/117774.jpg;逆転世界ノ電池少女;12;11 Oct 2021;27 Dec 2021;Studio Hibari, Lantis, AT-X, Tokyo MX, BS11, Egg Firm, Quaras, Kadokawa, Bandai Namco Arts, MAGNET, Scarlett;Lerche;Original;PG-13 - Teens 13 or older;6.301;6.30;71947194;"82682

2
 ";4881;22557;52
2021;fall;Blade Runner: Black Lotus;https://cdn.myanimelist.net/images/anime/1657/120783.jpg;BLADE RUNNER – BLACK LOTUS;13;14 Nov 2021;5 Feb 2022;None found, add some;Sola Digital Arts;Other;R - 17+ (violence & profanity);6.291;6.29;52225222;"83422

2
 ";4547;26863;98
2021;fall;Megaton-kyuu Musashi;https://cdn.myanimelist.net/images/anime/1317/116693.jpg;メガトン級ムサシ;13;1 Oct 2021;24 Dec 2021;Dentsu, Tokyo MX, Level-5;OLM;Mixed media;PG-13 - Teens 13 or older;6.291;6.29;31363136;"83242

2
 ";5495;16755;63
2021;fall;Puraore! Pride of Orange;https://cdn.myanimelist.net/images/anime/1420/118569.jpg;プラオレ！～PRIDE OF ORANGE～;12;6 Oct 2021;22 Dec 2021;CyberAgent;C2C;Mixed media;PG-13 - Teens 13 or older;6.241;6.24;92729272;"86442

2
 ";4418;28433;96
2021;fall;Yu☆Gi☆Oh! Sevens;https://cdn.myanimelist.net/images/anime/1148/106883.jpg;遊☆戯☆王 SEVENS;92;4 Apr 2020;27 Mar 2022;TV Tokyo, Konami, Shueisha, Konami Cross Media NY;Bridge;Card game;PG-13 - Teens 13 or older;6.201;6.20;49084908;"88642

2
 ";5260;18794;88
2021;fall;Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei;https://cdn.myanimelist.net/images/anime/1537/117590.jpg;進化の実～知らないうちに勝ち組人生～;12;5 Oct 2021;21 Dec 2021;feel., Glovision, Children's Playground Entertainment;Hotline;Light novel;PG-13 - Teens 13 or older;6.171;6.17;108735108735;"90122

2
 ";1160;224495;1003
2021;fall;Deji Meets Girl;https://cdn.myanimelist.net/images/anime/1411/116829.jpg;でーじミーツガール;12;2 Oct 2021;18 Dec 2021;Studio Mausu;LIDENFILMS;Original;PG-13 - Teens 13 or older;6.171;6.17;1097910979;"89942

2
 ";4028;34593;154
2021;fall;Platinum End;https://cdn.myanimelist.net/images/anime/1992/116576.jpg;プラチナエンド;24;8 Oct 2021;25 Mar 2022;Pierrot, Dentsu, Pony Canyon, TBS, Magic Capsule, Medicos Entertainment, BS11;Signal.MD;Manga;R - 17+ (violence & profanity);6.031;6.03;141517141517;"98002

2
 ";615;402105;2557
2021;fall;Shuumatsu no Walküre Mini Anime (Cartoon Network Nite);https://cdn.myanimelist.net/images/anime/1489/137121.jpg;No Title;12;3 Oct 2021;19 Dec 2021;None found, add some;AQUA ARIS;Manga;PG-13 - Teens 13 or older;6.011;6.01;134134;"98582

2
 ";15915;634;2
2021;fall;Boruto: Naruto Next Generations;https://cdn.myanimelist.net/images/anime/1091/99847.jpg;BORUTO -NARUTO NEXT GENERATIONS-;293;5 Apr 2017;26 Mar 2023;TV Tokyo, Aniplex, Rakuonsha, Shueisha;Pierrot;Manga;PG-13 - Teens 13 or older;6.001;6.00;456508456508;"99122

2
 ";208;894492;7375
2021;fall;Gunma-chan;https://cdn.myanimelist.net/images/anime/1641/118985.jpg;ぐんまちゃん;13;3 Oct 2021;26 Dec 2021;None found, add some;Ascension;Other;G - All Ages;5.961;5.96;178178;"101332

2
 ";14319;979;2
2021;fall;Mazica Party;https://cdn.myanimelist.net/images/anime/1740/113501.jpg;マジカパーティ;51;4 Apr 2021;27 Mar 2022;Dentsu, TV Osaka;OLM;Original;G - All Ages;5.891;5.89;263263;"104902

2
 ";12206;1805;10
2021;fall;Muv-Luv Alternative;https://cdn.myanimelist.net/images/anime/1916/118439.jpg;マブラヴ オルタネイティヴ;12;7 Oct 2021;23 Dec 2021;Dentsu, Fuji TV, BS Fuji, Avex Pictures, Crunchyroll, Tencent Japan, Bandai Namco Arts, aNCHOR;Yumeta Company, Graphinica, Flagship Line;Visual novel;R+ - Mild Nudity;5.841;5.84;1349713497;"107172

2
 ";3544;44532;183
2021;fall;Shikizakura;https://cdn.myanimelist.net/images/anime/1175/116578.jpg;シキザクラ;12;10 Oct 2021;26 Dec 2021;Chukyo TV Broadcasting;Sublimation;Original;PG-13 - Teens 13 or older;5.841;5.84;34033403;"107442

2
 ";5360;17848;50
2021;fall;Muteking the Dancing Hero;https://cdn.myanimelist.net/images/anime/1402/118465.jpg;MUTEKING THE Dancing HERO;12;3 Oct 2021;19 Dec 2021;Victor Entertainment, Smile Company;Tatsunoko Production, Tezuka Productions;Original;PG-13 - Teens 13 or older;5.841;5.84;26772677;"107162

2
 ";7846;6871;22
2021;fall;Scarlet Nexus;https://cdn.myanimelist.net/images/anime/1314/116004.jpg;SCARLET NEXUS;26;1 Jul 2021;23 Dec 2021;Sunrise Music, Bandai Namco Arts;Sunrise;Game;PG-13 - Teens 13 or older;5.711;5.71;2763427634;"113012

2
 ";2199;101733;501
2021;fall;Okashi na Sabaku no Suna to Manu;https://cdn.myanimelist.net/images/anime/1208/111257.jpg;おかしなさばくのスナとマヌ;50;14 Feb 2021;2 Feb 2022;CHANCE iN;Kachidoki Studio;Manga;PG - Children;5.711;5.71;227227;"113232

2
 ";12330;1729;6
2021;fall;Deep Insanity: The Lost Child;https://cdn.myanimelist.net/images/anime/1652/118466.jpg;Deep Insanity THE LOST CHILD;12;13 Oct 2021;29 Dec 2021;Square Enix, Kadokawa, Bit grooove promotion;SILVER LINK.;Mixed media;PG-13 - Teens 13 or older;5.601;5.60;1283112831;"117942

2
 ";3478;45861;243
2021;fall;Kimi to Fit Boxing;https://cdn.myanimelist.net/images/anime/1422/118482.jpg;キミとフィットボクシング;12;1 Oct 2021;17 Dec 2021;None found, add some;Imagineer, Story Effect;Game;PG-13 - Teens 13 or older;5.601;5.60;144144;"117772

2
 ";13340;1275;7
2022;spring;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14901490;"16022

2
 ";8303;5984;138
2022;summer;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14901490;"16022

2
 ";8303;5984;138
2021;fall;180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?;https://cdn.myanimelist.net/images/anime/1904/118821.jpg;180秒で君の耳を幸せにできるか?;12;15 Oct 2021;31 Dec 2021;None found, add some;EKACHI EPILKA, Indivision;Original;PG-13 - Teens 13 or older;5.311;5.31;1191911919;"126412

2
 ";3826;38607;211
2022;fall;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14901490;"16022

2
 ";8303;5984;138
2023;winter;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16022

2
 ";8303;5984;138
2023;spring;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5985;138
2023;summer;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5985;138
2023;fall;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5985;138
2024;winter;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5986;138
2024;spring;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5986;138
2021;fall;Tesla Note;https://cdn.myanimelist.net/images/anime/1511/116890.jpg;テスラノート;13;3 Oct 2021;26 Dec 2021;Kodansha, Movic, BS11, JR East Marketing & Communications, Bandai Namco Arts;Gambit;Manga;PG-13 - Teens 13 or older;4.671;4.67;67006700;"135302

2
 ";4655;25226;91
2024;summer;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5986;138
2022;winter;Shingeki no Kyojin: The Final Season Part 2;https://cdn.myanimelist.net/images/anime/1948/120625.jpg;進撃の巨人 The Final Season Part 2;12;10 Jan 2022;4 Apr 2022;Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises;MAPPA;Manga;R - 17+ (violence & profanity);8.761;8.76;826720826720;"402

2
 ";99;1406191;31026
2022;winter;Kimetsu no Yaiba: Yuukaku-hen;https://cdn.myanimelist.net/images/anime/1908/120036.jpg;鬼滅の刃 遊郭編;11;5 Dec 2021;13 Feb 2022;Aniplex, Studio Mausu, Shueisha;ufotable;Manga;R - 17+ (violence & profanity);8.721;8.72;998408998408;"542

2
 ";77;1566872;24847
2024;fall;Chiikawa;https://cdn.myanimelist.net/images/anime/1783/121944.jpg;ちいかわ;Unknown;4 Apr 2022;Unknown;None found, add some;Doga Kobo;Web manga;G - All Ages;7.591;7.59;14911491;"16012

2
 ";8303;5986;138
2022;winter;86 Part 2;https://cdn.myanimelist.net/images/anime/1321/117508.jpg;86―エイティシックス―;12;3 Oct 2021;19 Mar 2022;Aniplex, Kadokawa, Bandai Spirits;A-1 Pictures;Light novel;R - 17+ (violence & profanity);8.711;8.71;321749321749;"582

2
 ";423;561012;16575
2022;winter;Ousama Ranking;https://cdn.myanimelist.net/images/anime/1347/117616.jpg;王様ランキング;23;15 Oct 2021;25 Mar 2022;Aniplex, Dentsu, Fuji TV, Kadokawa, Bandai Spirits;Wit Studio;Web manga;PG-13 - Teens 13 or older;8.501;8.50;366943366943;"1432

2
 ";314;696160;13234
2022;winter;Karakai Jouzu no Takagi-san 3;https://cdn.myanimelist.net/images/anime/1861/120361.jpg;からかい上手の高木さん3;12;8 Jan 2022;26 Mar 2022;Shogakukan-Shueisha Productions, Magic Capsule, Asmik Ace, TOHO animation, Shogakukan, Toho Music;Shin-Ei Animation;Manga;PG-13 - Teens 13 or older;8.381;8.38;8952189521;"2092

2
 ";1286;198524;2345
2022;winter;Sasaki to Miyano;https://cdn.myanimelist.net/images/anime/1182/119308.jpg;佐々木と宮野;12;10 Jan 2022;28 Mar 2022;Frontier Works, Movic, Nippon Columbia, Sound Team Don Juan, TV Aichi, Kadokawa Media House, U-NEXT, BS NTV, Kadokawa;Studio Deen;Web manga;PG-13 - Teens 13 or older;8.201;8.20;9506395063;"3842

2
 ";1211;213437;5278
2022;winter;Vanitas no Karte Part 2;https://cdn.myanimelist.net/images/anime/1247/120579.jpg;ヴァニタスの手記;12;15 Jan 2022;2 Apr 2022;Aniplex, Square Enix, Hakuhodo DY Music & Pictures, Contents Seed;Bones;Manga;R - 17+ (violence & profanity);8.191;8.19;135783135783;"4072

2
 ";860;304277;2795
2022;winter;Sono Bisque Doll wa Koi wo Suru;https://cdn.myanimelist.net/images/anime/1179/119897.jpg;その着せ替え人形は恋をする;12;9 Jan 2022;27 Mar 2022;Aniplex, Square Enix, Movic, Studio Mausu, Tokyo MX, BS11;CloverWorks;Manga;PG-13 - Teens 13 or older;8.161;8.16;702666702666;"4502

2
 ";135;1158626;21390
2022;winter;Heike Monogatari;https://cdn.myanimelist.net/images/anime/1282/119979.jpg;平家物語;11;13 Jan 2022;24 Mar 2022;Dentsu, Pony Canyon, Fuji TV, Asmik Ace, BS Fuji, bilibili;Science SARU;Book;PG-13 - Teens 13 or older;7.791;7.79;2727327273;"10712

2
 ";2440;85979;816
2022;winter;Princess Connect! Re:Dive Season 2;https://cdn.myanimelist.net/images/anime/1906/117145.jpg;プリンセスコネクト! Re;12;11 Jan 2022;29 Mar 2022;WOWOW, Nippon Columbia, Tokyo MX, BS11, Cygames;CygamesPictures;Game;PG-13 - Teens 13 or older;7.751;7.75;4937049370;"11632

2
 ";1790;134461;837
2022;winter;Dragon Quest: Dai no Daibouken (2020);https://cdn.myanimelist.net/images/anime/1499/109126.jpg;ドラゴンクエスト ダイの大冒険;100;3 Oct 2020;22 Oct 2022;TV Tokyo, Square Enix, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;7.731;7.73;2596325963;"12182

2
 ";2613;76566;644
2022;winter;Akebi-chan no Sailor-fuku;https://cdn.myanimelist.net/images/anime/1820/120520.jpg;明日ちゃんのセーラー服;12;9 Jan 2022;27 Mar 2022;Aniplex, Shueisha, BS Asahi;CloverWorks;Web manga;PG-13 - Teens 13 or older;7.651;7.65;7431574315;"14082

2
 ";1283;198900;1177
2022;winter;Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2;https://cdn.myanimelist.net/images/anime/1088/120068.jpg;現実主義勇者の王国再建記;13;9 Jan 2022;3 Apr 2022;Magic Capsule, KlockWorx, King Records, Overlap, WOWMAX, MIGHTY MEDIA;J.C.Staff;Light novel;PG-13 - Teens 13 or older;7.431;7.43;141691141691;"22352

2
 ";935;274783;1414
2022;winter;Tensai Ouji no Akaji Kokka Saisei Jutsu;https://cdn.myanimelist.net/images/anime/1263/119511.jpg;天才王子の赤字国家再生術;12;11 Jan 2022;29 Mar 2022;AT-X, Studio Mausu, NBCUniversal Entertainment Japan, Tokyo MX, RAY, DMM pictures, BS NTV, SB Creative;Yokohama Animation Laboratory;Light novel;PG-13 - Teens 13 or older;7.391;7.39;143011143011;"23962

2
 ";850;307179;1655
2022;winter;Ryman's Club;https://cdn.myanimelist.net/images/anime/1140/120215.jpg;リーマンズクラブ;12;30 Jan 2022;17 Apr 2022;TV Asahi, Glovision;LIDENFILMS;Original;PG-13 - Teens 13 or older;7.351;7.35;3028630286;"26092

2
 ";2506;82154;537
2022;winter;Slow Loop;https://cdn.myanimelist.net/images/anime/1360/119608.jpg;スローループ;12;7 Jan 2022;25 Mar 2022;AT-X, flying DOG, Houbunsha, Kadokawa Media House, Kadokawa, eStream;Connect;Manga;PG-13 - Teens 13 or older;7.251;7.25;2442924429;"31162

2
 ";2837;66772;294
2022;winter;Lupin III: Part 6;https://cdn.myanimelist.net/images/anime/1976/118542.jpg;ルパン三世 PART6;24;17 Oct 2021;27 Mar 2022;Maruga Factory;TMS Entertainment;Manga;PG-13 - Teens 13 or older;7.201;7.20;63576357;"33802

2
 ";4767;23963;144
2022;winter;Hakozume: Kouban Joshi no Gyakushuu;https://cdn.myanimelist.net/images/anime/1302/119917.jpg;ハコヅメ～交番女子の逆襲～;13;5 Jan 2022;30 Mar 2022;Magic Capsule, Kadokawa;Madhouse;Manga;PG-13 - Teens 13 or older;7.171;7.17;2351623516;"35142

2
 ";3130;55517;166
2022;winter;Arifureta Shokugyou de Sekai Saikyou 2nd Season;https://cdn.myanimelist.net/images/anime/1877/119668.jpg;ありふれた職業で世界最強 2nd Season;12;13 Jan 2022;31 Mar 2022;AT-X;asread., studio MOTHER;Light novel;PG-13 - Teens 13 or older;7.151;7.15;181011181011;"36412

2
 ";575;424659;4301
2022;winter;Sabikui Bisco;https://cdn.myanimelist.net/images/anime/1446/118840.jpg;錆喰いビスコ;12;11 Jan 2022;29 Mar 2022;Frontier Works, Yomiuri Telecasting, KlockWorx, flying DOG, Hakuhodo DY Music & Pictures, BS11, Kadokawa, Bit grooove promotion;OZ;Light novel;PG-13 - Teens 13 or older;7.141;7.14;106820106820;"37272

2
 ";985;264261;1433
2022;winter;Fantasy Bishoujo Juniku Ojisan to;https://cdn.myanimelist.net/images/anime/1430/120065.jpg;異世界美少女受肉おじさんと;12;12 Jan 2022;30 Mar 2022;TV Tokyo, bilibili, Cygames, Bit grooove promotion, Bushiroad Move, Music Brains;OLM;Web manga;PG-13 - Teens 13 or older;7.131;7.13;8685886858;"37632

2
 ";1338;190993;826
2022;winter;Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou;https://cdn.myanimelist.net/images/anime/1415/118635.jpg;半妖の夜叉姫 -戦国御伽草子- 弐の章;24;2 Oct 2021;26 Mar 2022;Yomiuri Telecasting, Shogakukan;Sunrise;Original;PG-13 - Teens 13 or older;7.071;7.07;1465614656;"40722

2
 ";3442;46606;323
2022;winter;Waccha PriMagi!;https://cdn.myanimelist.net/images/anime/1522/117595.jpg;ワッチャプリマジ！;51;3 Oct 2021;9 Oct 2022;TV Tokyo, Takara Tomy A.R.T.S;Tatsunoko Production, Dongwoo A&E;Original;G - All Ages;7.031;7.03;12421242;"42392

2
 ";8331;5939;57
2022;winter;Leadale no Daichi nite;https://cdn.myanimelist.net/images/anime/1671/120628.jpg;リアデイルの大地にて;12;5 Jan 2022;23 Mar 2022;Lantis, Crunchyroll, Kadokawa Media House, Sun TV, Kadokawa, Bandai Namco Arts, Simplicity;Maho Film;Light novel;PG-13 - Teens 13 or older;6.951;6.95;8628286282;"45872

2
 ";1437;175179;936
2022;winter;Koroshi Ai;https://cdn.myanimelist.net/images/anime/1485/119329.jpg;殺し愛;12;13 Jan 2022;31 Mar 2022;Toy's Factory, Crunchyroll, Kadokawa Media House, Kadokawa, Bit Promotion, Bit grooove promotion, A3;Platinum Vision;Manga;R - 17+ (violence & profanity);6.901;6.90;6652366523;"48442

2
 ";1392;182456;991
2022;winter;Shaman King (2021);https://cdn.myanimelist.net/images/anime/1416/113270.jpg;SHAMAN KING;52;1 Apr 2021;21 Apr 2022;TV Tokyo;Bridge;Manga;PG-13 - Teens 13 or older;6.901;6.90;7711877118;"48272

2
 ";946;271882;1735
2022;winter;Delicious Party♡Precure;https://cdn.myanimelist.net/images/anime/1332/120430.jpg;デリシャスパーティ♡プリキュア;45;6 Feb 2022;29 Jan 2023;TV Asahi, Asatsu DK, Asahi Broadcasting, ABC Animation, ADK Emotions;Toei Animation;Original;G - All Ages;6.861;6.86;34183418;"50312

2
 ";6465;11064;121
2022;winter;Cue!;https://cdn.myanimelist.net/images/anime/1039/120173.jpg;CUE!;24;8 Jan 2022;25 Jun 2022;Pony Canyon, APDREAM, Liber Entertainment;Yumeta Company, Graphinica;Game;PG-13 - Teens 13 or older;6.781;6.78;78767876;"54252

2
 ";4539;26904;148
2022;winter;Digimon Ghost Game;https://cdn.myanimelist.net/images/anime/1907/118797.jpg;デジモンゴーストゲーム;67;3 Oct 2021;26 Mar 2023;Yomiko Advertising, Fuji TV;Toei Animation;Other;PG-13 - Teens 13 or older;6.741;6.74;72627262;"56702

2
 ";4694;24779;165
2022;winter;Kaijin Kaihatsu-bu no Kuroitsu-san;https://cdn.myanimelist.net/images/anime/1975/121513.jpg;怪人開発部の黒井津さん;12;9 Jan 2022;3 Apr 2022;TV Asahi, ABC Animation, Crest, ABC Frontier;Quad;Web manga;PG-13 - Teens 13 or older;6.701;6.70;2002220022;"58882

2
 ";2981;61385;177
2022;winter;Saiyuuki Reload: Zeroin;https://cdn.myanimelist.net/images/anime/1451/119862.jpg;最遊記RELOAD -ZEROIN-;13;6 Jan 2022;31 Mar 2022;Lantis;LIDENFILMS;Manga;PG-13 - Teens 13 or older;6.661;6.66;30123012;"61592

2
 ";5918;13845;74
2022;winter;Shenmue the Animation;https://cdn.myanimelist.net/images/anime/1427/120586.jpg;シェンムー;13;6 Feb 2022;1 May 2022;Wave Master;Telecom Animation Film;Game;R - 17+ (violence & profanity);6.641;6.64;74607460;"62252

2
 ";4797;23508;153
2022;winter;Orient;https://cdn.myanimelist.net/images/anime/1576/119361.jpg;オリエント;12;6 Jan 2022;24 Mar 2022;TV Tokyo, Kodansha, AT-X, Avex Pictures, bilibili, Crunchyroll;A.C.G.T.;Manga;PG-13 - Teens 13 or older;6.611;6.61;4293342933;"64432

2
 ";1929;121289;519
2022;winter;Baraou no Souretsu;https://cdn.myanimelist.net/images/anime/1046/118527.jpg;薔薇王の葬列;24;9 Jan 2022;26 Jun 2022;Lantis, Akita Shoten;J.C.Staff;Manga;PG-13 - Teens 13 or older;6.381;6.38;1353613536;"78032

2
 ";2936;62826;396
2022;winter;Tokyo 24-ku;https://cdn.myanimelist.net/images/anime/1442/120112.jpg;東京24区;12;6 Jan 2022;7 Apr 2022;Aniplex, Movic, Nitroplus, Nagoya Broadcasting Network, BS11, ABC Animation;CloverWorks;Original;PG-13 - Teens 13 or older;6.341;6.34;2200922009;"80162

2
 ";2747;70825;208
2022;winter;Kenja no Deshi wo Nanoru Kenja;https://cdn.myanimelist.net/images/anime/1583/119223.jpg;賢者の弟子を名乗る賢者;12;12 Jan 2022;30 Mar 2022;DAX Production, MAGES., Kadokawa, Micro Magazine Publishing, MAGNET, Micro House;Studio A-CAT;Light novel;PG-13 - Teens 13 or older;6.331;6.33;5476954769;"81102

2
 ";1788;134492;645
2022;winter;Blade Runner: Black Lotus;https://cdn.myanimelist.net/images/anime/1657/120783.jpg;BLADE RUNNER – BLACK LOTUS;13;14 Nov 2021;5 Feb 2022;None found, add some;Sola Digital Arts;Other;R - 17+ (violence & profanity);6.291;6.29;52225222;"83422

2
 ";4547;26863;98
2022;winter;Shikkakumon no Saikyou Kenja;https://cdn.myanimelist.net/images/anime/1132/120388.jpg;失格紋の最強賢者;12;8 Jan 2022;26 Mar 2022;Square Enix, NBCUniversal Entertainment Japan, Medicos Entertainment, Sammy, GREE, Good Smile Film, SB Creative;J.C.Staff;Light novel;PG-13 - Teens 13 or older;6.231;6.23;131208131208;"86902

2
 ";942;273612;1203
